sample_id,cluster_label
582,3
583,3
584,0
585,3
586,1
587,3
588,1
589,3
590,0
591,1
592,3
593,1
594,0
595,1
596,2
597,2
598,1
599,1
600,2
601,1
602,1
603,2
604,3
605,0
606,3
607,0
608,1
609,3
610,2
611,2
612,1
613,1
614,0
615,1
616,0
617,0
618,1
619,1
620,1
621,0
622,1
623,0
624,1
625,0
626,1
627,3
628,0
629,1
630,0
631,2
632,2
633,1
634,3
635,2
636,1
637,3
638,1
639,2
640,3
641,0
642,0
643,0
644,0
645,2
646,1
647,1
648,1
649,2
650,0
651,3
652,2
653,2
654,3
655,2
656,3
657,3
658,0
659,2
660,3
661,2
662,3
663,3
664,3
665,0
666,0
667,3
668,3
669,0
670,2
671,0
672,0
673,2
674,3
675,1
676,1
677,3
678,1
679,3
680,0
681,3
682,2
683,3
684,2
685,0
686,2
687,0
688,1
689,1
690,3
691,2
692,2
693,1
694,2
695,2
696,2
697,0
698,0
699,0
700,1
701,1
702,0
703,0
704,0
705,2
706,2
707,2
708,2
709,1
710,0
711,2
712,2
713,0
714,1
715,1
716,3
717,2
718,0
719,3
720,2
721,0
722,0
723,0
724,3
725,2
726,3
727,1
728,1
729,1
730,3
731,3
732,3
733,0
734,1
735,3
736,1
737,3
738,3
739,1
740,2
741,0
742,2
743,2
744,0
745,1
746,3
747,2
748,0
749,0
750,1
751,2
752,1
753,3
754,1
755,2
756,0
757,3
758,1
759,3
760,3
761,1
762,2
763,0
764,3
765,2
766,1
767,3
768,2
769,0
770,2
771,2
772,0
773,1
774,1
775,0
776,3
777,3
778,0
779,0
780,2
781,3
782,0
783,0
784,0
785,3
786,2
787,0
788,2
789,0
790,2
791,0
792,2
793,2
794,3
795,0
796,3
797,2
798,2
799,3
800,2
801,0
802,3
803,1
804,1
805,1
806,1
807,2
808,1
809,0
810,3
811,3
812,2
813,2
814,2
815,1
816,2
817,0
818,0
819,2
820,3
821,3
822,1
823,2
824,2
825,3
826,3
827,2
828,0
829,0
830,3
831,0
832,0
833,2
834,3
835,2
836,2
837,3
838,2
839,2
840,1
841,3
842,0
843,1
844,0
845,3
846,2
847,1
848,1
849,3
850,2
851,2
852,1
853,3
854,1
855,3
856,1
857,1
858,3
859,3
860,0
861,2
862,2
863,2
864,3
865,0
866,1
867,2
868,2
869,1
870,0
871,2
872,1
873,3
874,2
875,3
876,2
877,3
878,2
879,2
880,1
881,0
882,2
883,2
884,3
885,3
886,2
887,1
888,2
889,2
890,3
891,3
892,2
893,1
894,0
895,1
896,0
897,0
898,1
899,3
900,2
901,0
902,1
903,2
904,3
905,3
906,1
907,1
908,2
909,1
910,3
911,3
912,2
913,2
914,0
915,0
916,3
917,2
918,2
919,1
920,1
921,2
922,3
923,2
924,2
925,1
926,3
927,0
928,3
929,0
930,2
931,3
932,2
933,3
934,0
935,1
936,3
937,0
938,0
939,0
940,3
941,1
942,3
943,2
944,2
945,2
946,2
947,3
948,1
949,0
950,3
951,0
952,3
953,0
954,2
955,0
956,3
957,0
958,0
959,2
960,1
961,0
962,0
963,2
964,3
965,0
966,0
967,3
968,2
969,0
970,2
971,2
972,3
973,0
974,1
975,0
976,3
977,1
978,2
979,3
980,3
981,1
982,2
983,1
984,0
985,0
986,3
987,0
988,2
989,0
990,0
991,0
992,3
993,1
994,0
995,3
996,1
997,2
998,3
999,2
1000,3
1001,0
1002,1
1003,2
1004,1
1005,0
1006,2
1007,2
1008,2
1009,1
1010,0
1011,3
1012,2
1013,2
1014,1
1015,0
1016,2
1017,2
1018,2
1019,1
1020,2
1021,3
1022,1
1023,3
1024,2
1025,1
1026,3
1027,2
1028,3
1029,2
1030,1
1031,3
1032,1
1033,3
1034,3
1035,2
1036,1
1037,3
1038,2
1039,0
1040,2
1041,2
1042,0
1043,2
1044,1
1045,1
1046,2
1047,1
1048,2
1049,3
1050,3
1051,3
1052,2
1053,1
1054,2
1055,0
1056,2
1057,3
1058,1
1059,3
1060,3
1061,0
1062,2
1063,2
1064,2
1065,3
1066,3
1067,2
1068,1
1069,2
1070,3
1071,0
1072,0
1073,0
1074,3
1075,1
1076,1
1077,1
1078,2
1079,2
1080,2
1081,2
1082,3
1083,2
1084,3
1085,0
1086,2
1087,1
1088,3
1089,3
1090,0
1091,3
1092,0
1093,0
1094,1
1095,1
1096,2
1097,0
1098,2
1099,1
1100,0
1101,2
1102,1
1103,3
1104,2
1105,2
1106,2
1107,1
1108,2
1109,0
1110,0
1111,2
1112,3
1113,2
1114,2
1115,2
1116,3
1117,2
1118,1
1119,1
1120,1
1121,2
1122,0
1123,3
1124,3
1125,2
1126,1
1127,3
1128,0
1129,2
1130,2
1131,0
1132,3
1133,2
1134,1
1135,0
1136,3
1137,0
1138,1
1139,0
1140,0
1141,1
1142,0
1143,1
1144,3
1145,0
1146,3
1147,3
1148,1
1149,1
1150,2
1151,0
1152,3
1153,2
1154,0
1155,1
1156,0
1157,1
1158,1
1159,1
1160,3
1161,3
1162,3
1163,2
1164,2
1165,0
1166,0
1167,1
1168,2
1169,3
1170,2
1171,2
1172,2
1173,3
1174,1
1175,3
1176,2
1177,2
1178,2
1179,2
1180,1
1181,0
1182,1
1183,2
1184,0
1185,3
1186,0
1187,0
1188,2
1189,1
1190,1
1191,1
1192,0
1193,2
1194,3
1195,1
1196,1
1197,0
1198,0
1199,2
1200,2
1201,1
1202,3
1203,1
1204,0
1205,2
1206,3
1207,3
1208,1
1209,0
1210,1
1211,2
1212,2
1213,3
1214,3
1215,3
1216,1
1217,2
1218,0
1219,0
1220,2
1221,0
1222,3
1223,1
1224,3
1225,2
1226,3
1227,3
1228,2
1229,3
1230,2
1231,1
1232,3
1233,1
1234,0
1235,0
1236,1
1237,0
1238,3
1239,0
1240,2
1241,3
1242,2
1243,3
1244,3
1245,3
1246,0
1247,0
1248,0
1249,1
1250,1
1251,1
1252,2
1253,1
1254,3
1255,3
1256,0
1257,3
1258,0
1259,3
1260,1
1261,0
1262,2
1263,3
1264,1
1265,3
1266,1
1267,3
1268,2
1269,1
1270,2
1271,3
1272,0
1273,2
1274,2
1275,0
1276,2
1277,0
1278,2
1279,0
1280,1
1281,2
1282,1
1283,3
1284,1
1285,1
1286,1
1287,2
1288,3
1289,0
1290,1
1291,1
1292,2
1293,1
1294,0
1295,3
1296,1
1297,1
1298,1
1299,3
1300,1
1301,3
1302,3
1303,3
1304,1
1305,3
1306,3
1307,1
1308,2
1309,0
1310,0
1311,1
1312,1
1313,1
1314,2
1315,0
1316,1
1317,1
1318,0
1319,3
1320,2
1321,1
1322,2
1323,0
1324,0
1325,0
1326,2
1327,2
1328,0
1329,3
1330,2
1331,1
1332,0
1333,3
1334,3
1335,3
1336,0
1337,2
1338,3
1339,0
1340,3
1341,2
1342,2
1343,0
1344,3
1345,0
1346,2
1347,2
1348,0
1349,1
1350,2
1351,0
1352,2
1353,1
1354,1
1355,3
1356,2
1357,1
1358,2
1359,3
1360,1
1361,3
1362,3
1363,2
1364,3
1365,0
1366,0
1367,2
1368,1
1369,2
1370,0
1371,2
1372,0
1373,0
1374,1
1375,3
1376,0
1377,3
1378,0
1379,0
1380,0
1381,2
1382,0
1383,2
1384,0
1385,2
1386,1
1387,3
1388,1
1389,0
1390,3
1391,1
1392,3
1393,3
1394,0
1395,0
1396,1
1397,2
1398,3
1399,0
1400,3
1401,0
1402,2
1403,3
1404,2
1405,1
1406,0
1407,2
1408,3
1409,3
1410,3
1411,2
1412,1
1413,1
1414,3
1415,1
1416,3
1417,0
1418,2
1419,2
1420,2
1421,2
1422,0
1423,1
1424,1
1425,1
1426,0
1427,1
1428,0
1429,0
1430,2
1431,0
1432,1
1433,2
1434,0
1435,2
1436,1
1437,3
1438,3
1439,3
1440,3
1441,0
1442,0
1443,1
1444,3
1445,0
1446,2
1447,1
1448,0
1449,3
1450,0
1451,1
1452,1
1453,1
1454,3
1455,0
1456,2
1457,1
1458,0
1459,1
1460,3
1461,2
1462,1
1463,3
1464,2
1465,3
1466,0
1467,0
1468,0
1469,2
1470,3
1471,1
1472,1
1473,2
1474,3
1475,0
1476,3
1477,3
1478,0
1479,2
1480,0
1481,1
1482,1
1483,0
1484,2
1485,2
1486,3
1487,0
1488,0
1489,0
1490,3
1491,3
1492,0
1493,2
1494,0
1495,2
1496,2
1497,1
1498,3
1499,0
1500,3
1501,1
1502,2
1503,3
1504,3
1505,2
1506,0
1507,0
1508,0
1509,0
1510,1
1511,3
1512,1
1513,1
1514,0
1515,0
1516,0
1517,3
1518,1
1519,2
1520,0
1521,0
1522,0
1523,2
1524,1
1525,2
1526,2
1527,0
1528,2
1529,3
1530,1
1531,3
1532,2
1533,1
1534,0
1535,2
1536,1
1537,3
1538,3
1539,3
1540,2
1541,3
1542,1
1543,0
1544,2
1545,0
1546,0
1547,3
1548,0
1549,2
1550,2
1551,0
1552,0
1553,3
1554,2
1555,1
1556,2
1557,1
1558,1
1559,2
1560,1
1561,1
1562,1
1563,3
1564,3
1565,1
1566,3
1567,2
1568,1
1569,3
1570,0
1571,3
1572,1
1573,2
1574,2
1575,2
1576,1
1577,3
1578,3
1579,3
1580,0
1581,1
1582,0
1583,2
1584,2
1585,2
1586,3
1587,2
1588,0
1589,0
1590,2
1591,2
1592,3
1593,2
1594,2
1595,3
1596,2
1597,3
1598,2
1599,0
1600,1
1601,0
1602,2
1603,1
1604,2
1605,2
1606,3
1607,2
1608,1
1609,0
1610,1
1611,0
1612,0
1613,2
1614,0
1615,0
1616,2
1617,1
1618,2
1619,0
1620,2
1621,0
1622,2
1623,1
1624,3
1625,0
1626,2
1627,3
1628,3
1629,2
1630,3
1631,2
1632,1
1633,2
1634,3
1635,0
1636,0
1637,0
1638,0
1639,0
1640,1
1641,1
1642,3
1643,3
1644,0
1645,3
1646,2
1647,3
1648,2
1649,0
1650,2
1651,2
1652,3
1653,2
1654,1
1655,2
1656,1
1657,0
1658,1
1659,0
1660,2
1661,3
1662,3
1663,3
1664,0
1665,1
1666,1
1667,1
1668,1
1669,3
1670,2
1671,2
1672,0
1673,0
1674,0
1675,2
1676,2
1677,2
1678,3
1679,2
1680,1
1681,2
1682,0
1683,0
1684,2
1685,3
1686,3
1687,0
1688,3
1689,1
1690,0
1691,3
1692,2
1693,2
1694,3
1695,0
1696,2
1697,1
1698,3
1699,3
1700,2
1701,1
1702,3
1703,1
1704,3
1705,3
1706,1
1707,2
1708,2
1709,0
1710,1
1711,2
1712,2
1713,1
1714,1
1715,3
1716,3
1717,2
1718,3
1719,0
1720,3
1721,3
1722,0
1723,0
1724,1
1725,3
1726,0
1727,1
1728,3
1729,0
1730,3
1731,3
1732,1
1733,0
1734,0
1735,1
1736,0
1737,2
1738,0
1739,3
1740,3
1741,2
1742,1
1743,3
1744,2
1745,1
1746,3
1747,3
1748,3
1749,3
1750,0
1751,1
1752,0
1753,2
1754,1
1755,0
1756,3
1757,2
1758,0
1759,1
1760,3
1761,2
1762,2
1763,2
1764,0
1765,1
1766,3
1767,0
1768,2
1769,0
1770,1
1771,2
1772,3
1773,2
1774,3
1775,1
1776,1
1777,0
1778,2
1779,3
1780,2
1781,3
1782,0
1783,1
1784,2
1785,2
1786,0
1787,2
1788,3
1789,3
1790,0
1791,2
1792,2
1793,1
1794,3
1795,1
1796,3
1797,2
1798,2
1799,3
1800,2
1801,2
1802,1
1803,0
1804,1
1805,0
1806,3
1807,1
1808,1
1809,3
1810,3
1811,3
1812,0
1813,0
1814,0
1815,2
1816,2
1817,0
1818,0
1819,3
1820,1
1821,2
1822,0
1823,2
1824,2
1825,3
1826,0
1827,2
1828,2
1829,2
1830,1
1831,0
1832,3
1833,0
1834,2
1835,0
1836,0
1837,2
1838,1
1839,3
1840,1
1841,2
1842,3
1843,0
1844,0
1845,2
1846,0
1847,2
1848,1
1849,1
1850,3
1851,3
1852,3
1853,0
1854,2
1855,1
1856,0
1857,2
1858,2
1859,0
1860,0
1861,2
1862,2
1863,3
1864,2
1865,2
1866,0
1867,0
1868,3
1869,0
1870,1
1871,1
1872,2
1873,3
1874,3
1875,0
1876,2
1877,3
1878,2
1879,1
1880,3
1881,0
1882,2
1883,2
1884,3
1885,2
1886,2
1887,0
1888,0
1889,2
1890,0
1891,2
1892,3
1893,3
1894,2
1895,1
1896,0
1897,3
1898,1
1899,3
1900,0
1901,1
1902,0
1903,0
1904,0
1905,2
1906,3
1907,0
1908,1
1909,3
1910,3
1911,2
1912,0
1913,3
1914,1
1915,1
1916,0
1917,0
1918,1
1919,2
1920,3
1921,0
1922,2
1923,1
1924,0
1925,1
1926,2
1927,3
1928,2
1929,2
1930,0
1931,1
1932,2
1933,0
1934,0
1935,2
1936,2
1937,1
1938,1
1939,1
1940,2
1941,3
1942,0
1943,2
1944,0
1945,3
1946,3
1947,1
1948,1
1949,3
1950,1
1951,3
1952,2
1953,0
1954,3
1955,2
1956,2
1957,0
1958,3
1959,1
1960,1
1961,2
1962,1
1963,1
1964,1
1965,1
1966,2
1967,0
1968,3
1969,0
1970,1
1971,1
1972,2
1973,3
1974,3
1975,3
1976,2
1977,3
1978,1
1979,1
1980,2
1981,0
1982,2
1983,2
1984,2
1985,0
1986,2
1987,3
1988,0
1989,1
1990,3
1991,1
1992,3
1993,3
1994,2
1995,2
1996,2
1997,1
1998,0
1999,1
2000,3
2001,2
2002,0
2003,0
2004,2
2005,2
2006,3
2007,0
2008,2
2009,2
2010,0
2011,1
2012,2
2013,1
2014,2
2015,3
2016,2
2017,1
2018,1
2019,1
2020,2
2021,2
2022,2
2023,3
2024,0
2025,1
2026,1
2027,0
2028,0
2029,0
2030,1
2031,0
2032,2
2033,2
2034,3
2035,1
2036,2
2037,1
2038,1
2039,1
2040,2
2041,3
2042,0
2043,1
2044,1
2045,0
2046,2
2047,0
2048,2
2049,1
2050,2
2051,2
2052,3
2053,2
2054,2
2055,3
2056,1
2057,2
2058,0
2059,0
2060,3
2061,2
2062,1
2063,1
2064,0
2065,1
2066,0
2067,3
2068,1
2069,3
2070,0
2071,0
2072,0
2073,2
2074,1
2075,0
2076,1
2077,0
2078,1
2079,1
2080,3
2081,3
2082,3
2083,2
2084,3
2085,0
2086,0
2087,3
2088,3
2089,3
2090,2
2091,1
2092,3
2093,1
2094,2
2095,3
2096,3
2097,3
2098,1
2099,0
2100,0
2101,1
2102,2
2103,1
2104,3
2105,2
2106,2
2107,3
2108,2
2109,0
2110,0
2111,0
2112,1
2113,2
2114,0
2115,0
2116,2
2117,2
2118,3
2119,1
2120,0
2121,0
2122,3
2123,0
2124,3
2125,0
2126,3
2127,2
2128,0
2129,2
2130,1
2131,3
2132,3
2133,3
2134,1
2135,0
2136,0
2137,0
2138,1
2139,3
2140,2
2141,1
2142,2
2143,2
2144,1
2145,2
2146,1
2147,1
2148,1
2149,1
2150,0
2151,1
2152,2
2153,0
2154,1
2155,1
2156,2
2157,0
2158,0
2159,0
2160,1
2161,3
2162,3
2163,2
2164,0
2165,0
2166,3
2167,1
2168,1
2169,3
2170,3
2171,1
2172,0
2173,0
2174,1
2175,0
2176,2
2177,3
2178,1
2179,2
2180,1
2181,3
2182,3
2183,1
2184,3
2185,0
2186,2
2187,2
2188,3
2189,0
2190,0
2191,3
2192,2
2193,1
2194,3
2195,0
2196,1
2197,1
2198,3
2199,2
2200,3
2201,2
2202,2
2203,2
2204,1
2205,2
2206,3
2207,0
2208,3
2209,1
2210,2
2211,0
2212,0
2213,3
2214,3
2215,3
2216,0
2217,1
2218,0
2219,0
2220,2
2221,1
2222,1
2223,3
2224,3
2225,3
2226,2
2227,1
2228,0
2229,1
2230,1
2231,2
2232,0
2233,1
2234,2
2235,1
2236,2
2237,1
2238,0
2239,1
2240,2
2241,1
2242,2
2243,1
2244,3
2245,2
2246,3
2247,2
2248,2
2249,2
2250,0
2251,2
2252,0
2253,1
2254,3
2255,2
2256,1
2257,2
2258,2
2259,0
2260,1
2261,2
2262,2
2263,2
2264,3
2265,1
2266,1
2267,3
2268,1
2269,3
2270,2
2271,3
2272,3
2273,3
2274,1
2275,0
2276,1
2277,3
2278,2
2279,1
2280,0
2281,0
2282,1
2283,3
2284,3
2285,2
2286,1
2287,2
2288,3
2289,0
2290,0
2291,2
2292,3
2293,3
2294,0
2295,1
2296,0
2297,3
2298,2
2299,1
2300,0
2301,3
2302,0
2303,1
2304,0
2305,3
2306,1
2307,3
2308,3
2309,0
2310,1
2311,3
2312,1
2313,0
2314,2
2315,2
2316,1
2317,0
2318,0
2319,1
2320,1
2321,0
2322,1
2323,1
2324,1
2325,0
2326,2
2327,3
2328,0
2329,0
2330,0
2331,1
2332,0
2333,3
2334,0
2335,2
2336,2
2337,1
2338,0
2339,3
2340,2
2341,2
2342,2
2343,3
2344,2
2345,2
2346,3
2347,3
2348,0
2349,3
2350,0
2351,0
2352,2
2353,0
2354,1
2355,3
2356,2
2357,1
2358,0
2359,2
2360,2
2361,2
2362,3
2363,0
2364,0
2365,1
2366,1
2367,3
2368,3
2369,2
2370,1
2371,0
2372,1
2373,0
2374,3
2375,0
2376,3
2377,1
2378,3
2379,3
2380,0
2381,2
2382,3
2383,3
2384,0
2385,3
2386,3
2387,0
2388,0
2389,2
2390,2
2391,3
2392,2
2393,1
2394,1
2395,0
2396,2
2397,1
2398,0
2399,2
2400,2
2401,3
2402,0
2403,3
2404,1
2405,0
2406,3
2407,2
2408,1
2409,0
2410,2
2411,1
2412,3
2413,3
2414,3
2415,0
2416,1
2417,2
2418,3
2419,2
2420,0
2421,2
2422,3
2423,2
2424,0
2425,1
2426,0
2427,0
2428,3
2429,1
2430,3
2431,2
2432,3
2433,3
2434,2
2435,2
2436,1
2437,3
2438,2
2439,2
2440,3
2441,3
2442,2
2443,1
2444,1
2445,2
2446,0
2447,3
2448,2
2449,3
2450,2
2451,1
2452,0
2453,1
2454,0
2455,3
2456,1
2457,2
2458,2
2459,3
2460,1
2461,3
2462,2
2463,1
2464,0
2465,0
2466,2
2467,0
2468,2
2469,2
2470,1
2471,0
2472,1
2473,0
2474,0
2475,0
2476,2
2477,3
2478,2
2479,0
2480,0
2481,0
2482,1
2483,2
2484,1
2485,2
2486,1
2487,0
2488,0
2489,0
2490,2
2491,3
2492,0
2493,2
2494,3
2495,1
2496,3
2497,0
2498,1
2499,2
2500,3
2501,0
2502,3
2503,3
2504,1
2505,2
2506,1
2507,2
2508,0
2509,0
2510,2
2511,0
2512,2
2513,0
2514,0
2515,0
2516,2
2517,3
2518,2
2519,2
2520,1
2521,2
2522,2
2523,3
2524,3
2525,1
2526,1
2527,0
2528,2
2529,1
2530,3
2531,0
2532,0
2533,0
2534,2
2535,0
2536,3
2537,3
2538,3
2539,2
2540,0
2541,0
2542,3
2543,1
2544,2
2545,0
2546,2
2547,3
2548,1
2549,2
2550,1
2551,0
2552,0
2553,2
2554,3
2555,3
2556,2
2557,3
2558,2
2559,1
2560,2
2561,3
2562,3
2563,2
2564,3
2565,3
2566,1
2567,3
2568,3
2569,0
2570,0
2571,1
2572,0
2573,0
2574,1
2575,2
2576,3
2577,2
2578,1
2579,1
2580,1
2581,2
2582,0
2583,1
2584,2
2585,2
2586,2
2587,2
2588,3
2589,3
2590,0
2591,2
2592,3
2593,3
2594,1
2595,1
2596,2
2597,0
2598,1
2599,3
2600,3
2601,1
2602,3
2603,2
2604,0
2605,3
2606,3
2607,0
2608,3
2609,1
2610,1
2611,3
2612,0
2613,0
2614,2
2615,3
2616,0
2617,1
2618,3
2619,2
2620,1
2621,1
2622,3
2623,0
2624,1
2625,3
2626,2
2627,1
2628,2
2629,3
2630,1
2631,3
2632,2
2633,1
2634,3
2635,0
2636,1
2637,0
2638,2
2639,1
2640,1
2641,0
2642,1
2643,3
2644,0
2645,3
2646,2
2647,1
2648,3
2649,0
2650,2
2651,1
2652,1
2653,1
2654,0
2655,1
2656,3
2657,2
2658,2
2659,0
2660,3
2661,2
2662,3
2663,0
2664,0
2665,3
2666,1
2667,2
2668,0
2669,0
2670,1
2671,3
2672,2
2673,3
2674,1
2675,0
2676,3
2677,0
2678,1
2679,0
2680,1
2681,0
2682,1
2683,2
2684,0
2685,2
2686,3
2687,1
2688,2
2689,2
2690,1
2691,1
2692,0
2693,2
2694,1
2695,3
2696,0
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2703,3
2704,0
2705,3
2706,0
2707,3
2708,3
2709,1
2710,0
2711,2
2712,3
2713,3
2714,2
2715,1
2716,3
2717,2
2718,3
2719,1
2720,1
2721,0
2722,0
2723,1
2724,3
2725,1
2726,3
2727,1
2728,2
2729,1
2730,3
2731,0
2732,2
2733,1
2734,2
2735,1
2736,2
2737,1
2738,1
2739,1
2740,0
2741,1
2742,2
2743,1
2744,1
2745,2
2746,1
2747,3
2748,1
2749,3
2750,3
2751,2
2752,0
2753,0
2754,1
2755,2
2756,0
2757,3
2758,1
2759,1
2760,0
2761,0
2762,2
2763,3
2764,1
2765,1
2766,1
2767,1
2768,0
2769,0
2770,1
2771,0
2772,1
2773,1
2774,1
2775,0
2776,2
2777,0
2778,1
2779,0
2780,3
2781,3
2782,3
2783,2
2784,2
2785,1
2786,2
2787,2
2788,3
2789,1
2790,3
2791,1
2792,1
2793,3
2794,2
2795,0
2796,0
2797,2
2798,0
2799,0
2800,0
2801,0
2802,0
2803,3
2804,2
2805,0
2806,1
2807,2
2808,2
2809,3
2810,0
2811,3
2812,3
2813,1
2814,3
2815,2
2816,1
2817,2
2818,0
2819,1
2820,0
2821,1
2822,3
2823,1
2824,2
2825,0
2826,3
2827,1
2828,0
2829,1
2830,3
2831,1
2832,1
2833,0
2834,0
2835,0
2836,2
2837,0
2838,0
2839,2
2840,1
2841,3
2842,1
2843,2
2844,2
2845,0
2846,2
2847,0
2848,3
2849,1
2850,1
2851,1
2852,3
2853,3
2854,1
2855,1
2856,0
2857,3
2858,0
2859,1
2860,1
2861,1
2862,2
2863,3
2864,3
2865,1
2866,0
2867,2
2868,0
2869,1
2870,0
2871,2
2872,0
2873,3
2874,0
2875,1
2876,1
2877,2
2878,2
2879,1
2880,3
2881,0
2882,2
2883,1
2884,0
2885,2
2886,1
2887,1
2888,3
2889,0
2890,3
2891,3
2892,2
2893,3
2894,0
2895,1
2896,3
2897,2
2898,1
2899,3
2900,2
2901,3
2902,2
2903,3
2904,3
2905,3
2906,3
2907,1
2908,2
2909,1
2910,0
2911,0
2912,3
2913,2
2914,0
2915,2
2916,0
2917,3
2918,1
2919,2
2920,3
2921,3
2922,3
2923,2
2924,0
2925,3
2926,0
2927,1
2928,1
2929,2
2930,0
2931,3
2932,2
2933,0
2934,3
2935,1
2936,2
2937,1
2938,2
2939,0
2940,3
2941,3
2942,1
2943,2
2944,1
2945,1
2946,3
2947,0
2948,0
2949,0
2950,1
2951,0
2952,3
2953,3
2954,3
2955,3
2956,2
2957,0
2958,2
2959,3
2960,2
2961,2
2962,3
2963,3
2964,3
2965,1
2966,0
2967,0
2968,0
2969,1
2970,0
2971,3
2972,3
2973,1
2974,0
2975,3
2976,3
2977,2
2978,0
2979,3
2980,0
2981,0
2982,1
2983,0
2984,0
2985,1
2986,3
2987,0
2988,0
2989,0
2990,2
2991,2
2992,2
2993,3
2994,2
